geoid,geography_name,title,range_min,range_max,estimate,margin_of_error,proration_available_units
0550000US08023,Costilla County (Unincorporated),VALUE,10000,14999,21,6,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,15000,19999,5,-18,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,20000,24999,4,-19,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,25000,29999,4,-19,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,30000,34999,42,10,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,35000,39999,0,-13,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,40000,49999,13,-7,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,50000,59999,37,22,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,60000,69999,12,-7,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,70000,79999,41,10,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,80000,89999,54,0,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,90000,99999,7,-1,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,100000,124999,96,25,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,125000,149999,29,13,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,150000,174999,109,30,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,175000,199999,60,13,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,200000,249999,134,33,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,250000,299999,54,22,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,300000,399999,33,10,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,400000,499999,24,-7,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,500000,749999,7,-5,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,750000,999999,14,-9,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,1000000,1499999,0,-13,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,1500000,1999999,0,-13,0.1652892561983471
0550000US08023,Costilla County (Unincorporated),VALUE,2000000,5252000,0,-13,0.1652892561983471
0550000US08025,Crowley County (Unincorporated),VALUE,0,10000,6,-22,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,10000,14999,8,-26,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,15000,19999,0,-8,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,20000,24999,0,-30,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,25000,29999,25,8,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,30000,34999,0,-28,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,35000,39999,0,-11,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,40000,49999,16,-18,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,50000,59999,0,-15,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,60000,69999,51,-30,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,70000,79999,7,-7,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,80000,89999,0,-35,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,90000,99999,15,-15,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,100000,124999,44,-12,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,125000,149999,13,-10,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,150000,174999,14,-21,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,175000,199999,12,-25,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,200000,249999,32,-13,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,250000,299999,10,-26,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,300000,399999,18,-30,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,400000,499999,0,-39,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,500000,749999,0,-34,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,750000,999999,0,-34,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,1000000,1499999,0,-34,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,1500000,1999999,0,-34,0.22509225092250923
0550000US08025,Crowley County (Unincorporated),VALUE,2000000,5252000,0,-39,0.22509225092250923
0550000US08027,Custer County (Unincorporated),VALUE,0,10000,0,-4,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,10000,14999,18,18,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,15000,19999,0,-13,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,20000,24999,0,-13,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,25000,29999,0,-13,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,30000,34999,0,-13,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,35000,39999,0,-13,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,40000,49999,0,-13,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,50000,59999,0,-3,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,60000,69999,15,-4,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,70000,79999,0,-13,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,80000,89999,0,-4,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,90000,99999,14,13,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,100000,124999,37,13,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,125000,149999,42,42,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,150000,174999,76,54,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,175000,199999,62,53,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,200000,249999,431,160,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,250000,299999,89,31,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,300000,399999,213,80,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,400000,499999,131,42,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,500000,749999,161,55,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,750000,999999,138,59,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,1000000,1499999,9,-11,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,1500000,1999999,0,-13,0.2182410423452769
0550000US08027,Custer County (Unincorporated),VALUE,2000000,5252000,99,75,0.2182410423452769
0550000US08029,Delta County (Unincorporated),VALUE,0,10000,42,-49,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,10000,14999,36,-43,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,15000,19999,0,-64,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,20000,24999,37,-54,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,25000,29999,7,-60,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,30000,34999,14,-43,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,35000,39999,0,-70,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,40000,49999,30,-43,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,50000,59999,51,-20,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,60000,69999,22,-39,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,70000,79999,53,-29,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,80000,89999,20,-36,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,90000,99999,16,-61,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,100000,124999,50,-82,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,125000,149999,119,-30,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,150000,174999,342,-101,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,175000,199999,178,-158,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,200000,249999,140,-144,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,250000,299999,703,-86,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,300000,399999,1089,-70,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,400000,499999,404,-15,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,500000,749999,372,-66,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,750000,999999,252,20,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,1000000,1499999,127,29,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,1500000,1999999,62,-11,0.22449464922711057
0550000US08029,Delta County (Unincorporated),VALUE,2000000,5252000,39,-40,0.22449464922711057
0550000US08031,NA,VALUE,0,10000,0,0,NA
0550000US08031,NA,VALUE,10000,14999,0,0,NA
0550000US08031,NA,VALUE,15000,19999,0,0,NA
0550000US08031,NA,VALUE,20000,24999,0,0,NA
0550000US08031,NA,VALUE,25000,29999,0,0,NA
0550000US08031,NA,VALUE,30000,34999,0,0,NA
0550000US08031,NA,VALUE,35000,39999,0,0,NA
0550000US08031,NA,VALUE,40000,49999,0,0,NA
0550000US08031,NA,VALUE,50000,59999,0,0,NA
0550000US08031,NA,VALUE,60000,69999,0,0,NA
0550000US08031,NA,VALUE,70000,79999,0,0,NA
0550000US08031,NA,VALUE,80000,89999,0,0,NA
0550000US08031,NA,VALUE,90000,99999,0,0,NA
0550000US08031,NA,VALUE,100000,124999,0,0,NA
0550000US08031,NA,VALUE,125000,149999,0,0,NA
0550000US08031,NA,VALUE,150000,174999,0,0,NA
0550000US08031,NA,VALUE,175000,199999,0,0,NA
0550000US08031,NA,VALUE,200000,249999,0,0,NA
0550000US08031,NA,VALUE,250000,299999,0,0,NA
0550000US08031,NA,VALUE,300000,399999,0,0,NA
0550000US08031,NA,VALUE,400000,499999,0,0,NA
0550000US08031,NA,VALUE,500000,749999,0,0,NA
0550000US08031,NA,VALUE,750000,999999,0,0,NA
0550000US08031,NA,VALUE,1000000,1499999,0,0,NA
0550000US08031,NA,VALUE,1500000,1999999,0,0,NA
0550000US08031,NA,VALUE,2000000,5252000,0,0,NA
0550000US08033,Dolores County (Unincorporated),VALUE,0,10000,51,29,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,10000,14999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,15000,19999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,20000,24999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,25000,29999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,30000,34999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,35000,39999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,40000,49999,43,17,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,50000,59999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,60000,69999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,70000,79999,27,19,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,80000,89999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,90000,99999,8,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,100000,124999,7,-4,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,125000,149999,14,0,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,150000,174999,111,34,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,175000,199999,182,58,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,200000,249999,20,14,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,250000,299999,54,32,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,300000,399999,13,-15,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,400000,499999,65,12,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,500000,749999,21,12,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,750000,999999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,1000000,1499999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,1500000,1999999,0,-13,0.08441558441558442
0550000US08033,Dolores County (Unincorporated),VALUE,2000000,5252000,0,-13,0.08441558441558442
0550000US08035,Douglas County (Unincorporated),VALUE,0,10000,235,-57,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,10000,14999,31,-62,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,15000,19999,0,-109,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,20000,24999,0,-115,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,25000,29999,33,-90,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,30000,34999,22,-111,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,35000,39999,16,-84,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,40000,49999,112,-44,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,50000,59999,112,-61,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,60000,69999,61,-66,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,70000,79999,58,-91,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,80000,89999,11,-69,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,90000,99999,0,-126,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,100000,124999,158,-37,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,125000,149999,98,-70,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,150000,174999,90,-50,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,175000,199999,102,-96,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,200000,249999,416,-173,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,250000,299999,1503,-83,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,300000,399999,6367,-264,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,400000,499999,13195,-285,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,500000,749999,22887,-687,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,750000,999999,7249,-380,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,1000000,1499999,3587,22,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,1500000,1999999,723,36,0.33320664098267194
0550000US08035,Douglas County (Unincorporated),VALUE,2000000,5252000,817,-31,0.33320664098267194
0550000US08037,Eagle County (Unincorporated),VALUE,0,10000,28,-74,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,10000,14999,0,-76,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,15000,19999,78,-61,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,20000,24999,54,-55,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,25000,29999,8,-94,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,30000,34999,52,-48,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,35000,39999,0,-93,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,40000,49999,15,-79,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,50000,59999,196,-34,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,60000,69999,5,-98,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,70000,79999,30,-77,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,80000,89999,62,-72,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,90000,99999,41,-42,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,100000,124999,182,6,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,125000,149999,11,-83,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,150000,174999,34,-61,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,175000,199999,78,-47,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,200000,249999,285,-80,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,250000,299999,297,-27,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,300000,399999,273,-261,0.28837985436893204
0550000US08037,Eagle County (Unincorporated),VALUE,400000,499999,551,-307,0.28837985436893204
